#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X;;;;;;
EVT_62520_NAME;Major Taliban offensive in Afghanistan;;;;;;;;;;x;;;;;;
EVT_62520_DESC;The Taliban have started a major offensive in Afghanistan, coinciding with the start of the US-Iran war. Areas of Pakistan close to the border with Afghanistan have also been affected by the fighting. Our government has demanded a Pakistani crack-down on Pashtun tribes living close to the border as it is the only way of defeating the Taliban.;;;;;;;;;;x;;;;;;
EVT_62522_NAME;Crackdown?;;;;;;;;;;x;;;;;;
EVT_62522_DESC;The time has come to make our decision about the US-proposed crackdown on Pashtun tribes.;;;;;;;;;;x;;;;;;
EVT_62523_NAME;Pakistan refuses crackdown on Pashtun tribes;;;;;;;;;;x;;;;;;
EVT_62523_DESC;Pakistan refused our demand of a crackdown on Pashtun tribes. We will threaten them with air strikes in border areas if they don't comply.;;;;;;;;;;x;;;;;;
EVT_62524_NAME;Crackdown?;;;;;;;;;;x;;;;;;
EVT_62524_DESC;The US have threatened to perform airstrikes on alleged Taliban positions in our territory if we do not sort them out!;;;;;;;;;;x;;;;;;
EVT_62525_NAME;Pakistan refuses again;;;;;;;;;;x;;;;;;
EVT_62525_DESC;Pakistan refused our initiative once again. We are left without choice. Aircraft from our carriers in the Persian Gulf have began bombing runs against Taliban positions in border areas.;;;;;;;;;;x;;;;;;
EVT_62526_NAME;American air strikes;;;;;;;;;;x;;;;;;
EVT_62526_DESC;The Americans have begun a series of air strikes against Taliban targets within our territory in which civilians were also killed. This is a clear breach of our sovereignty and could be considered as an act of war. Following their act the President has ordered to cease all cooperation with the United States and their allies.;;;;;;;;;;x;;;;;;
EVT_62527_NAME;Taliban attacks intensify;;;;;;;;;;x;;;;;;
EVT_62527_DESC;Despite our air strikes Taliban attacks on our troops in Afghanistan have intensified. It seems that the only way to defeat them will be to enter Pakistani territory and attack them on ground, as proposed by the Joint Chiefs. But this will surely destabilize the region immensely.;;;;;;;;;;x;;;;;;
EVT_62528_NAME;2nd chance - crackdown?;;;;;;;;;;x;;;;;;
EVT_62528_DESC;Despite the US air strikes Taliban attacks on their troops in Afghanistan have intensified. The Americans claim that the only way to defeat them will be to enter Pakistani territory and attack them on ground, and with this in mind they sent us another ultimatum - either we destroy the Taliban, or the Americans will perform a ground attack from their positions in Afghanistan.;;;;;;;;;;x;;;;;;
EVT_62529_NAME;Pakistan refuses again;;;;;;;;;;x;;;;;;
EVT_62529_DESC;Pakistan has refused our initiative. Our ground troops in Afghanistan will prepare for a ground offensive.;;;;;;;;;;x;;;;;;
EVT_62530_NAME;US cross-border incursion;;;;;;;;;;x;;;;;;
EVT_62530_DESC;US troops have launched an attack on Taliban positions within our borders! How shall we respond?;;;;;;;;;;x;;;;;;
EVT_62531_NAME;Pakistan stands down;;;;;;;;;;x;;;;;;
EVT_62531_DESC;Pakistan has decided to allow our incursion. Their forces are on alert but no intervention has occured so far.;;;;;;;;;;x;;;;;;
EVT_62532_NAME;Pakistan threatens with retaliation;;;;;;;;;;x;;;;;;
EVT_62532_DESC;Pakistani government has threatened us with retaliation if we do not stop with our attacks!;;;;;;;;;;x;;;;;;
EVT_62533_NAME;US-Pakistani clash;;;;;;;;;;x;;;;;;
EVT_62533_DESC;US and Pakistani forces have clashed near the border with Afghanistan! Some casualties were reported on both sides. Continued skirmishes are very likely, according to our intelligence.;;;;;;;;;;x;;;;;;
EVT_62534_NAME;US-Pakistani clash;;;;;;;;;;x;;;;;;
EVT_62534_DESC;US and Pakistani forces have clashed near the border with Afghanistan! Some casualties were reported on both sides. Continued skirmishes are very likely, according to our intelligence.;;;;;;;;;;x;;;;;;
EVT_62535_NAME;Pakistan: last chance;;;;;;;;;x;;;;;;;
EVT_62535_DESC;Pakistan is continuously refusing to deal with the local militants and our forces have reported several more clashes with Pakistani troops. It seems that the only solution to the problem will be a direct invasion of Pakistan.;;;;;;;;;;x;;;;;;
EVT_62536_NAME;US ultimatum - crackdown or war;;;;;;;;;;x;;;;;;
EVT_62536_DESC;The Americans have sent us an ultimatum - either we deal with the local militants or they will invade us.;;;;;;;;;;x;;;;;;
EVT_62537_NAME;Pakistani crackdown on Pashtun tribes;;;;;;;;;;x;;;;;;
EVT_62537_DESC;Pakistan has accepted our initiative. Their troops have began to shell insurgent positions in border areas with Afghanistan and a ground offensive is soon to commence;;;;;;;;;x;;;;;;;
EVT_62538_NAME;Islamist revolution in Pakistan;;;;;;;;;;x;;;;;;
EVT_62538_DESC;Our behaviour towards the Western powers has caused a counter-reaction from extremists within the Pakistani military and secret services. Today they have staged a coup d'etat. Military has seized control over the country and political institutions have been seized by members of the Jamaat-e-Islami, a radical Islamist political party.;;;;;;;;;;x;;;;;;
EVT_62539_NAME;Islamist revolution in Pakistan;;;;;;;;;;x;;;;;;
EVT_62539_DESC;Pakistani government's behaviour towards the Western powers has caused a counter-reaction from extremists within the military and secret services. Today they have staged a coup d'etat. Military has seized control over the country and political institutions have been seized by members of the Jamaat-e-Islami, a radical Islamist political party.;;;;;;;;;;x;;;;;;
EVT_62540_NAME;Islamist revolution in Pakistan;;;;;;;;;;x;;;;;;
EVT_62540_DESC;Pakistani government's behaviour towards the Western powers has caused a counter-reaction from extremists within the military and secret services. Today they have staged a coup d'etat. Military has seized control over the country and political institutions have been seized by members of the Jamaat-e-Islami, a radical Islamist political party.;;;;;;;;;;x;;;;;;
EVT_62541_NAME;Islamist revolution in Pakistan;;;;;;;;;;x;;;;;;
EVT_62541_DESC;Pakistani government's behaviour towards the Western powers has caused a counter-reaction from extremists within the military and secret services. Today they have staged a coup d'etat. Military has seized control over the country and political institutions have been seized by members of the Jamaat-e-Islami, a radical Islamist political party.;;;;;;;;;;x;;;;;;
EVT_62542_NAME;War with Pakistan;;;;;;;;;;x;;;;;;
EVT_62542_DESC;Pakistan has rejected all possibilities of cooperation with us. We are now at war.;;;;;;;;;;x;;;;;;
EVT_62543_NAME;4th Indo-Pakistani war;;;;;;;;;;x;;;;;;
EVT_62543_DESC;US forces have begun an invasion of Pakistan to end the terrorist threat from border areas and to depose the Islamist regime ruling the country. An opportunity presents itself to end the Pakistani threat once and for all if we join the Americans in their invasion.;;;;;;;;;;x;;;;;;
EVT_62544_NAME;Osama killed in Waziristan;;;;;;;;;;x;;;;;;
EVT_62544_DESC;Following an attack on a village in Waziristan near the Afghan border Osama bin Laden has been killed in a firefight with US troops. Since Al-Qaeda organization in Pakistan has by now been largely broken, we can withdraw our troops and end this war.;;;;;;;;;;x;;;;;;
EVT_62545_NAME;Osama killed in Waziristan - US pullout;;;;;;;;;;x;;;;;;
EVT_62545_DESC;Following an attack on a village in Waziristan near the Afghan border Osama bin Laden has been killed in a firefight with US troops. Since Al-Qaeda organization in Pakistan has by now been largely broken, the Americans have ended the fight and began a major withdrawal of forces from Pakistan.;;;;;;;;;;x;;;;;;
EVT_62546_NAME;Osama killed in Waziristan - US pullout;;;;;;;;;;x;;;;;;
EVT_62546_DESC;Following an attack on a village in Waziristan near the Afghan border Osama bin Laden has been killed in a firefight with US troops. Since Al-Qaeda organization in Pakistan has by now been largely broken, the Americans have ended the fight and began a major withdrawal of forces from Pakistan.;;;;;;;;;;x;;;;;;
EVT_62547_NAME;4th Indo-Pakistani war - Indian victory;;;;;;;;;;x;;;;;;
EVT_62547_DESC;We have lost the war. Indian troops have succesfuly invaded our territory, capturing our capital, Islamabad, and the economic center of the nation, Karachi. We have no choice but to accept unconditional surrender and secede northern Kashmir to India.;;;;;;;;;;x;;;;;;
EVT_62548_NAME;4th Indo-Pakistani war - Indian victory;;;;;;;;;;x;;;;;;
EVT_62548_DESC;We have won the war. Indian troops have succesfuly invaded Pakistani territory, capturing its capital, Islamabad, and the economic center of the nation, Karachi. The government of Pakistan had no choice but to accept unconditional surrender and secede northern Kashmir to India.;;;;;;;;;;x;;;;;;
EVT_62549_NAME;4th Indo-Pakistani war - Pakistani victory;;;;;;;;;;x;;;;;;
EVT_62549_DESC;We have lost the war. Pakistani troops have succesfuly repelled our invasion and counterattacked, capturing the whole of Kashmir and advancing rapidly into our territory in other border areas. We have no choice but to accept Pakistani demands for a cease fire and secede southern Kashmir to Pakistan.;;;;;;;;;;x;;;;;;
EVT_62550_NAME;4th Indo-Pakistani war - Pakistani victory;;;;;;;;;;x;;;;;;
EVT_62550_DESC;We have won the war. Pakistani troops have succesfuly repelled the Indian invasion and counterattacked, capturing the whole of Kashmir and advancing rapidly into our territory in other border areas. The government of India had no choice but to accept our terms for a cease fire and secede northern Kashmir to us.;;;;;;;;;;x;;;;;;
EVT_62551_NAME;Pakistan and the Shanghai Pact;;;;;;;;;;x;;;;;;
EVT_62551_DESC;Pakistan has been lobbying for a long time to join the Shanghai Cooperation Organization and the Shanghai Pact. Having Pakistan in the alliance would probably destabilize the region and make us more involved in regional events, but it would thwart any US hopes of gaining Pakistan as an ally. On the other hand, India would view this as an attempt to encircle them and would probably respond by aligning itself more closely with the US.;;;;;;;;;;x;;;;;;
EVT_62552_NAME;Pakistan and the Shanghai Pact;;;;;;;;;;x;;;;;;
EVT_62552_DESC;China has invited us to join the Shanghai Pact. Shall we join?;;;;;;;;;;x;;;;;;
EVT_38501_NAME;Invasion of Iraq begins;;;;;;;;;;x;;;;;;
EVT_38501_DESC;At 5:34 AM Baghdad time on March 20, 2003 the military invasion of Iraq began. The invasion of Iraq, led by U.S. Army General Tommy Franks, began under the codename 'Operation Iraqi Liberation', later renamed 'Operation Iraqi Freedom', the UK codename Operation Telic, and the Australian codename Operation Falconer. Coalition forces also cooperated with Kurdish Peshmerga forces in the north. Approximately forty other nations, the 'coalition of the willing', participated by providing troops, equipment, services, security, and special forces.;;;;;;;;;;x;;;;;;
EVT_38502_NAME;Invasion of Iraq begins;;;;;;;;;;x;;;;;;
EVT_38502_DESC;At 5:34 AM Baghdad time on March 20, 2003 the military invasion of Iraq began. The invasion of Iraq, led by U.S. Army General Tommy Franks, began under the codename 'Operation Iraqi Liberation', later renamed 'Operation Iraqi Freedom', the UK codename Operation Telic, and the Australian codename Operation Falconer. Coalition forces also cooperated with Kurdish Peshmerga forces in the north. Approximately forty other nations, the 'coalition of the willing', participated by providing troops, equipment, services, security, and special forces.; eliminate weapons of mass destruction; eliminate Islamic terrorists; obtain intelligence on terrorist networks; distribute humanitarian aid; secure Iraq’s oil infrastructurE;" and assist in creating a representative government as a model for other Middle East nations.""";;;;;;;;;;x
EVT_38503_NAME;Invasion of Iraq begins;;;;;;;;;;x;;;;;;
EVT_38503_DESC;At 5:34 AM Baghdad time on March 20, 2003 the military invasion of Iraq began. The invasion of Iraq, led by U.S. Army General Tommy Franks, began under the codename 'Operation Iraqi Liberation', later renamed 'Operation Iraqi Freedom', the UK codename Operation Telic, and the Australian codename Operation Falconer. Coalition forces also cooperated with Kurdish Peshmerga forces in the north. Approximately forty other nations, the 'coalition of the willing', participated by providing troops, equipment, services, security, and special forces. France, along with other nations as Germany,Belgium,China and Russia, opposed the proposed new UN resolution authorizing the U.S. invasion of Iraq on March 11, 2003. French foreign minister Dominique de Villepin emerged as a prominent critic of the George W. Bush administration's policies pertaining to Iraq.;;;;;;;;;;x;;;;;;
EVT_38504_NAME;Invasion of Iraq begins;;;;;;;;;;x;;;;;;
EVT_38504_DESC;At 5:34 AM Baghdad time on March 20, 2003 the military invasion of Iraq began. The invasion of Iraq, led by U.S. Army General Tommy Franks, began under the codename 'Operation Iraqi Liberation', later renamed 'Operation Iraqi Freedom', the UK codename Operation Telic, and the Australian codename Operation Falconer. Coalition forces also cooperated with Kurdish Peshmerga forces in the north. Approximately forty other nations, the 'coalition of the willing', participated by providing troops, equipment, services, security, and special forces. France, along with other nations as Germany,Belgium,China and Russia, opposed the proposed new UN resolution authorizing the U.S. invasion of Iraq on March 11, 2003. French foreign minister Dominique de Villepin emerged as a prominent critic of the George W. Bush administration's policies pertaining to Iraq.;;;;;;;;;;x;;;;;;
EVT_38505_NAME;Invasion of Iraq begins;;;;;;;;;;x;;;;;;
EVT_38505_DESC;At 5:34 AM Baghdad time on March 20, 2003 the military invasion of Iraq began. The invasion of Iraq, led by U.S. Army General Tommy Franks, began under the codename 'Operation Iraqi Liberation', later renamed 'Operation Iraqi Freedom', the UK codename Operation Telic, and the Australian codename Operation Falconer. Coalition forces also cooperated with Kurdish Peshmerga forces in the north. Approximately forty other nations, the 'coalition of the willing', participated by providing troops, equipment, services, security, and special forces.; eliminate weapons of mass destruction; eliminate Islamic terrorists; obtain intelligence on terrorist networks; distribute humanitarian aid; secure Iraq’s oil infrastructurE;" and assist in creating a representative government as a model for other Middle East nations.""";;;;;;;;;;x
EVT_38506_NAME;Invasion of Iraq begins;;;;;;;;;;x;;;;;;
EVT_38506_DESC;At 5:34 AM Baghdad time on March 20, 2003 the military invasion of Iraq began. The invasion of Iraq, led by U.S. Army General Tommy Franks, began under the codename 'Operation Iraqi Liberation', later renamed 'Operation Iraqi Freedom', the UK codename Operation Telic, and the Australian codename Operation Falconer. Coalition forces also cooperated with Kurdish Peshmerga forces in the north. Approximately forty other nations, the 'coalition of the willing', participated by providing troops, equipment, services, security, and special forces.; eliminate weapons of mass destruction; eliminate Islamic terrorists; obtain intelligence on terrorist networks; distribute humanitarian aid; secure Iraq’s oil infrastructurE;" and assist in creating a representative government as a model for other Middle East nations.""";;;;;;;;;;x
EVT_38507_NAME;Baghdad falls;;;;;;;;;;x;;;;;;
EVT_38507_DESC;The war is coming to a bitter end for us. Our forces have been defeated in every single battle, and reports are coming in that enemy forces are entering the suburbs of Baghdad.;;;;;;;;;;x;;;;;;
EVT_38508_NAME;Baghdad falls;;;;;;;;;;x;;;;;;
EVT_38508_DESC;Initial plans for the attack on Baghdad were for Coalition units to surround the city and gradually move in, and then attack with air and artillery forces. This plan soon became unnecessary, as an initial engagement of armored units south of the city saw most of the Republican Guard's assets destroyed and routes in the southern outskirts of the city occupied. Initially, the U.S. Army's Third Infantry Division executed a raid to test remaining Iraqi defenses, with 29 tanks and 14 AFVs advancing to the Baghdad airport. They met heavy resistance, but were successful in reaching the airport. The next day, another brigade of the 3rd I.D. attacked into downtown Baghdad and occupied one of the palaces of Saddam Hussein in fierce fighting. US Marines also faced heavy shelling from Iraqi artillery as they attempted to cross a river bridge. The Iraqis managed to inflict heavy casualties on the American forces near the airport from defensive positions but suffered severe casualties from air bombardment. Despite these losses, Iraqi casualties were also high. Within hours of the palace seizure and with television coverage of this spreading through Iraq, U.S. forces ordered Iraqi forces within Baghdad to surrender, or the city would face a full-scale assault. Iraqi government officials had either disappeared or had conceded defeat, and Baghdad was formally occupied by Coalition forces and the power of Saddam Hussein was declared ended. Much of Baghdad remains unsecured however, and fighting continues within the city and its outskirts well into the period of occupation. Saddam had vanished, and his whereabouts were unknown.;;;;;;;;;;x;;;;;;
EVT_38509_NAME;Baghdad falls;;;;;;;;;;x;;;;;;
EVT_38509_DESC;Initial plans for the attack on Baghdad were for Coalition units to surround the city and gradually move in, and then attack with air and artillery forces. This plan soon became unnecessary, as an initial engagement of armored units south of the city saw most of the Republican Guard's assets destroyed and routes in the southern outskirts of the city occupied. Initially, the U.S. Army's Third Infantry Division executed a raid to test remaining Iraqi defenses, with 29 tanks and 14 AFVs advancing to the Baghdad airport. They met heavy resistance, but were successful in reaching the airport. The next day, another brigade of the 3rd I.D. attacked into downtown Baghdad and occupied one of the palaces of Saddam Hussein in fierce fighting. US Marines also faced heavy shelling from Iraqi artillery as they attempted to cross a river bridge. The Iraqis managed to inflict heavy casualties on the American forces near the airport from defensive positions but suffered severe casualties from air bombardment. Despite these losses, Iraqi casualties were also high. Within hours of the palace seizure and with television coverage of this spreading through Iraq, U.S. forces ordered Iraqi forces within Baghdad to surrender, or the city would face a full-scale assault. Iraqi government officials had either disappeared or had conceded defeat, and Baghdad was formally occupied by Coalition forces and the power of Saddam Hussein was declared ended. Much of Baghdad remains unsecured however, and fighting continues within the city and its outskirts well into the period of occupation. Saddam had vanished, and his whereabouts were unknown.;;;;;;;;;;x;;;;;;
EVT_38510_NAME;Baghdad falls;;;;;;;;;;x;;;;;;
EVT_38510_DESC;Initial plans for the attack on Baghdad were for Coalition units to surround the city and gradually move in, and then attack with air and artillery forces. This plan soon became unnecessary, as an initial engagement of armored units south of the city saw most of the Republican Guard's assets destroyed and routes in the southern outskirts of the city occupied. Initially, the U.S. Army's Third Infantry Division executed a raid to test remaining Iraqi defenses, with 29 tanks and 14 AFVs advancing to the Baghdad airport. They met heavy resistance, but were successful in reaching the airport. The next day, another brigade of the 3rd I.D. attacked into downtown Baghdad and occupied one of the palaces of Saddam Hussein in fierce fighting. US Marines also faced heavy shelling from Iraqi artillery as they attempted to cross a river bridge. The Iraqis managed to inflict heavy casualties on the American forces near the airport from defensive positions but suffered severe casualties from air bombardment. Despite these losses, Iraqi casualties were also high. Within hours of the palace seizure and with television coverage of this spreading through Iraq, U.S. forces ordered Iraqi forces within Baghdad to surrender, or the city would face a full-scale assault. Iraqi government officials had either disappeared or had conceded defeat, and Baghdad was formally occupied by Coalition forces and the power of Saddam Hussein was declared ended. Much of Baghdad remains unsecured however, and fighting continues within the city and its outskirts well into the period of occupation. Saddam had vanished, and his whereabouts were unknown.;;;;;;;;;;x;;;;;;
EVT_38511_NAME;Mission accomplished';;;;;;;;;;x;;;;;;
EVT_38511_DESC;President Bush landed today on the aircraft carrier USS Abraham Lincoln, in a Lockheed S-3 Viking, where he gave a speech announcing the end of major combat operations in the Iraq war. Bush's landing was criticized by opponents as an overly theatrical and expensive stunt. Clearly visible in the background was a banner stating 'Mission Accomplished'.;;;;;;;;;;x;;;;;;
EVT_38512_NAME;Occupation of Iraq;;;;;;;;;;x;;;;;;
EVT_38512_DESC;Shortly after the invasion, the multinational coalition created the Coalition Provisional Authority (CPA) as a transitional government of Iraq until the establishment of a democratic government. Citing United Nations Security Council Resolution 1483 (May 22, 2003) and the laws of war, the CPA vested itself with executive, legislative, and judicial authority over the Iraqi government. Another group created by the multinational force in Iraq post-invasion was the 1,400-member international Iraq Survey Group who conducted a fact-finding mission to find Iraqi weapons of mass destruction (WMD) programmes. Furthermore, Iraq was divided into 4 zones of occupation - two US-led occupation zones, one British- and one Polish-led occupation zone.;;;;;;;;;;x;;;;;;
EVT_38513_NAME;Occupation of Iraq;;;;;;;;;;x;;;;;;
EVT_38513_DESC;Shortly after the invasion, the multinational coalition created the Coalition Provisional Authority (CPA) as a transitional government of Iraq until the establishment of a democratic government. Citing United Nations Security Council Resolution 1483 (May 22, 2003) and the laws of war, the CPA vested itself with executive, legislative, and judicial authority over the Iraqi government. Another group created by the multinational force in Iraq post-invasion was the 1,400-member international Iraq Survey Group who conducted a fact-finding mission to find Iraqi weapons of mass destruction (WMD) programmes. Furthermore, Iraq was divided into 4 zones of occupation - two US-led occupation zones, one British- and one Polish-led occupation zone.;;;;;;;;;;x;;;;;;
EVT_38514_NAME;Occupation of Iraq;;;;;;;;;;x;;;;;;
EVT_38514_DESC;Shortly after the invasion, the multinational coalition created the Coalition Provisional Authority (CPA) as a transitional government of Iraq until the establishment of a democratic government. Citing United Nations Security Council Resolution 1483 (May 22, 2003) and the laws of war, the CPA vested itself with executive, legislative, and judicial authority over the Iraqi government. Another group created by the multinational force in Iraq post-invasion was the 1,400-member international Iraq Survey Group who conducted a fact-finding mission to find Iraqi weapons of mass destruction (WMD) programmes. Furthermore, Iraq was divided into 4 zones of occupation - two US-led occupation zones, one British- and one Polish-led occupation zone.;;;;;;;;;;x;;;;;;
EVT_38515_NAME;Occupation of Iraq;;;;;;;;;;x;;;;;;
EVT_38515_DESC;Shortly after the invasion, the multinational coalition created the Coalition Provisional Authority (CPA) as a transitional government of Iraq until the establishment of a democratic government. Citing United Nations Security Council Resolution 1483 (May 22, 2003) and the laws of war, the CPA vested itself with executive, legislative, and judicial authority over the Iraqi government. Another group created by the multinational force in Iraq post-invasion was the 1,400-member international Iraq Survey Group who conducted a fact-finding mission to find Iraqi weapons of mass destruction (WMD) programmes. Furthermore, Iraq was divided into 4 zones of occupation - two US-led occupation zones, one British- and one Polish-led occupation zone.;;;;;;;;;;x;;;;;;
EVT_38516_NAME;Fate of the Iraqi Army;;;;;;;;;;x;;;;;;
EVT_38516_DESC;With the occupation of Iraq nearly complete, we must decide what to do with the former Iraqi armed forces. Our intelligence analysts predict that the post-war security situation in Iraq will be relatively calm and suggest a complete dissolvement of the Iraqi military. After it is gone there should be sufficient time to build a new army free of members from Saddam's former Ba'th Party.;;;;;;;;;;x;;;;;;
EVT_38517_NAME;Sunni insurgency begins;;;;;;;;;;x;;;;;;
EVT_38517_DESC;Our military noticed a gradually increasing flurry of attacks on U.S. troops in various regions of the so-called "Sunni Triangle", especially in Baghdad and in the regions around Fallujah and Tikrit, since we disbanded the former Iraqi armed forces. These consist of small groups of suspected guerrillas firing assault rifles and rocket-propelled grenades on U.S. patrols and convoys in attacks that are often poorly planned. In many cases the insurgents are killed in the return fire. The attacks are blamed by the U.S. military on remnants of the Ba'ath Party and the Fedayeen Saddam militia.;;;;;;;;;;x;;;;;;
EVT_38518_NAME;Shiite insurgency begins;;;;;;;;;;x;;;;;;
EVT_38518_DESC;Our military noticed a gradually increasing flurry of attacks on U.S. troops in various Shiite-inhabited regions of Iraq as well.;;;;;;;;;;x;;;;;;
EVT_38519_NAME;Shiite insurgency begins;;;;;;;;;;x;;;;;;
EVT_38519_DESC;Our military noticed a gradually increasing flurry of attacks on U.S. troops in various Shiite-inhabited regions of Iraq as well.;;;;;;;;;;x;;;;;;
EVT_38520_NAME;The New Iraq;;;;;;;;;;x;;;;;;
EVT_38520_DESC;It has been over a year since Coalition troops invaded and occupied Iraq. We must now decide on the future of Iraq. There are two possibilities - the first one is to keep Iraq as a single multiethnic state under our control, and the other one is to divide Iraq into three national states held together in a confederation. Both options have a drawback - if we keep a single Iraq the Sunni minority might not accept it, while in the case of a free Kurdista problems with Turkey could arise.;;;;;;;;;;x;;;;;;
EVT_38521_NAME;Transfer of sovereignty;;;;;;;;;;x;;;;;;
EVT_38521_DESC;Today, under the auspices of United Nations Security Council Resolution 1546 the Coalition transferred limited sovereignty to a caretaker government, whose first act will be to begin the trial of Saddam Hussein. The new government will begin the process of moving towards elections.;;;;;;;;;;x;;;;;;
EVT_38522_NAME;Transfer of sovereignty;;;;;;;;;;x;;;;;;
EVT_38522_DESC;Today, under the auspices of United Nations Security Council Resolution 1546 the Coalition transferred limited sovereignty to a caretaker government, whose first act will be to begin the trial of Saddam Hussein. The new government will begin the process of moving towards elections.;;;;;;;;;;x;;;;;;
EVT_38523_NAME;Saddam captured;;;;;;;;;;x;;;;;;
EVT_38523_DESC;Good news from our forces in Iraq! Saddam Hussein was captured today by members of the 4th infantry division, 1st brigade. He was hiding in a spider hole in Ad Dawr, near Tikrit, his hometown. Saddam was captured in a hole below a two-room mud shack. When he was captured only a Styrofoam square and a rug were between Saddam and U.S. forces. Major General Raymond Odierno commented, 'he was caught like a rat.' The trial for crimes committed during his regime will begin shortly.;;;;;;;;;;x;;;;;;
EVT_38524_NAME;Saddam executed;;;;;;;;;;x;;;;;;
EVT_38524_DESC;On November 5, 2006, Saddam Hussein was found guilty of crimes against humanity and sentenced to death by hanging. Saddam's half brother, Barzan Ibrahim, and Awad Hamed al-Bandar, head of Iraq's Revolutionary Court in 1982, were convicted of similar charges as well. The verdict and sentencing were both appealed but subsequently affirmed by Iraq's Supreme Court of Appeals. On December 30, 2006, Saddam was hanged. He was hanged on the first day of Eid ul-Adha, December 30, 2006, despite his wish to be shot (which he felt would be more dignified). The execution was carried out at Camp Justice, an Iraqi army base in Kadhimiya, a neighborhood of northeast Baghdad.;;;;;;;;;;x;;;;;;
EVT_38525_NAME;Saddam executed;;;;;;;;;;x;;;;;;
EVT_38525_DESC;On November 5, 2006, Saddam Hussein was found guilty of crimes against humanity and sentenced to death by hanging. Saddam's half brother, Barzan Ibrahim, and Awad Hamed al-Bandar, head of Iraq's Revolutionary Court in 1982, were convicted of similar charges as well. The verdict and sentencing were both appealed but subsequently affirmed by Iraq's Supreme Court of Appeals. On December 30, 2006, Saddam was hanged. He was hanged on the first day of Eid ul-Adha, December 30, 2006, despite his wish to be shot (which he felt would be more dignified). The execution was carried out at Camp Justice, an Iraqi army base in Kadhimiya, a neighborhood of northeast Baghdad.;;;;;;;;;;x;;;;;;
EVT_38526_NAME;Iraq independent;;;;;;;;;;x;;;;;;
EVT_38526_DESC;Today, under the auspices of United Nations Security Council Resolution 1546 the Coalition transferred limited sovereignty to a caretaker government, whose first act will be to begin the trial of Saddam Hussein. The new government will begin the process of moving towards elections.;;;;;;;;;;x;;;;;;
EVT_38527_NAME;Troop surge;;;;;;;;;x;;;;;;;
EVT_38527_DESC;During the last 4 years Iraq has been plagued by sectarian violence, terrorism, and chaos. Despite our efforts we haven't been able to provide security for the population of Iraq. Members of the administration have developed a new strategy for Iraq, dubbed the 'Troop Surge'. It includes the deployment of more than 20,000 soldiers into Iraq, five additional brigades, the majority of which should be sent to Baghdad. The major element of the strategy is a change in focus for the US military to help Iraqis clear and secure neighborhoods, to help them protect the local population, and to help ensure that the Iraqi forces left behind are capable of providing the security.;;;;;;;;;;x;;;;;;
EVT_38790_NAME;Terrorist attack in Iraq;;;;;;;;;;x;;;;;;
EVT_38790_DESC;Another terrorist attack directed at our forces happened in Iraq.;;;;;;;;;;x;;;;;;
EVT_38791_NAME;Terrorist attack;;;;;;;;;;x;;;;;;
EVT_38791_DESC;Another major terrorist attack directed at American forces happened in our country.;;;;;;;;;;x;;;;;;
EVT_37525_NAME;Indonesia joins the war;;;;;;;;;;x;;;;;;
EVT_37525_DESC;The war effort is going well for the Chinese, they have captured Taiwan and now they have open doors to the Pacific. By using secret channels they have started to communicate with us and are now offering us an alliance. This would pit us against Australia, but should we win the war the risk would be worth it...;;;;;;;;;;x;;;;;;
EVT_37526_NAME;Indonesia joins the war;;;;;;;;;;x;;;;;;
EVT_37526_DESC;The government of Indonesia has decided to join the war on our side.;;;;;;;;;;x;;;;;;
EVT_90010_NAME;Vietnam joins the war;;;;;;;;;;x;;;;;;
EVT_90010_DESC;The war effort is going well for the Chinese, they have captured Taiwan and now they have open doors to the Pacific. By using secret channels they have started to communicate with us and are now offering us an alliance. This would pit us against Thailand, but should we win the war the risk would be worth it...;;;;;;;;;;x;;;;;;
EVT_90011_NAME;Vietnam joins the war;;;;;;;;;;x;;;;;;
EVT_90011_DESC;The government of Vietnam has decided to join the war on our side.;;;;;;;;;;x;;;;;;
EVT_90301_NAME;President Luong retires;;;;;;;;;;x;;;;;;
EVT_90301_DESC;President of Vietnam Tran Duc Luong retired today. He was succeeded by Nguyen Minh Triet, who formed a new cabinet.;;;;;;;;;;x;;;;;;
EVT_45509_NAME;Laos joins the war;;;;;;;;;;x;;;;;;
EVT_45509_DESC;The war effort is going well for the Chinese, they have captured Taiwan and now they have open doors to the Pacific. By using secret channels they have started to communicate with us and are now offering us an alliance. This would pit us against Thailand, but should we win the war the risk would be worth it...;;;;;;;;;;x;;;;;;
EVT_45510_NAME;Laos joins the war;;;;;;;;;;x;;;;;;
EVT_45510_DESC;The government of Laos has decided to join the war on our side.;;;;;;;;;;x;;;;;;
EVT_45951_NAME;2006 National Assembly elections;;;;;;;;;;x;;;;;;
EVT_45951_DESC;After the 2006 National Assembly elections President Khamtai Siphandon stepped down. He was replaced by Choummaly Sayasone.;;;;;;;;;;x;;;;;;
EVT_87951_NAME;2004 US election;;;;;;;;;;x;;;;;;
EVT_87951_DESC;Elections are held in the USA today. Which candidate wins?;;;;;;;;;;x;;;;;;
EVT_87952_NAME;2008 US election;;;;;;;;;;x;;;;;;
EVT_87952_DESC;Elections are held in the USA today. Which candidate wins?;;;;;;;;;;x;;;;;;
